IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.171.205,8443,8443,true,SIN,Asia Pacific,Singapore,38,7.47
47.242.174.27,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,7.47
47.236.167.231,80,80,false,SIN,Asia Pacific,Singapore,20,7.46
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,7.46
8.218.142.253,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,7.45
8.219.235.164,2083,2083,true,SIN,Asia Pacific,Singapore,103,7.45
8.222.193.65,8443,8443,true,SIN,Asia Pacific,Singapore,48,7.44
8.219.40.37,2053,2053,true,SIN,Asia Pacific,Singapore,34,7.44
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,7.44
47.243.107.148,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,7.43
8.222.156.242,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.42
47.243.90.180,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,7.42
8.218.143.10,2095,2095,false,HKG,Asia Pacific,Hong Kong,70,7.42
47.242.36.78,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,7.42
8.217.250.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,7.42
47.237.86.185,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.42
8.222.162.45,2096,2096,true,SIN,Asia Pacific,Singapore,57,7.41
8.219.0.162,80,80,false,SIN,Asia Pacific,Singapore,14,7.41
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,46,7.41
47.242.155.183,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,7.41
8.217.232.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,7.40
8.222.144.50,8443,8443,true,SIN,Asia Pacific,Singapore,98,7.40
8.219.40.37,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.40
8.210.207.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,7.40
47.242.176.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,73,7.39
8.219.191.110,8443,8443,true,SIN,Asia Pacific,Singapore,83,7.39
47.76.32.108,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,7.39
8.219.49.65,2083,2083,true,SIN,Asia Pacific,Singapore,80,7.39
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,55,7.38
47.236.174.206,8080,8080,false,SIN,Asia Pacific,Singapore,16,7.38
8.218.142.253,80,80,false,HKG,Asia Pacific,Hong Kong,38,7.38
47.242.36.78,2053,2053,true,HKG,Asia Pacific,Hong Kong,101,7.38
8.219.40.37,8080,8080,false,SIN,Asia Pacific,Singapore,9,7.38
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,48,7.38
8.219.51.211,8880,8880,false,SIN,Asia Pacific,Singapore,30,7.37
47.237.95.156,8880,8880,false,SIN,Asia Pacific,Singapore,9,7.37
8.222.208.38,2095,2095,false,SIN,Asia Pacific,Singapore,18,7.36
47.236.104.11,8443,8443,true,SIN,Asia Pacific,Singapore,99,7.36
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,59,7.36
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,20,7.36
8.217.248.220,8443,8443,true,HKG,Asia Pacific,Hong Kong,69,7.36
47.236.121.23,2086,2086,false,SIN,Asia Pacific,Singapore,15,7.36
8.210.107.246,2052,2052,false,HKG,Asia Pacific,Hong Kong,47,7.36
8.222.187.4,2096,2096,true,SIN,Asia Pacific,Singapore,72,7.36
47.236.165.25,80,80,false,SIN,Asia Pacific,Singapore,18,7.36
8.222.214.231,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.35
47.242.155.183,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,7.35
8.222.214.231,2082,2082,false,SIN,Asia Pacific,Singapore,15,7.35
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,218,7.35
47.236.125.62,8080,8080,false,NRT,Asia Pacific,Tokyo,72,7.35
47.242.59.216,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,7.34
8.218.11.90,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,7.34
8.210.192.93,8443,8443,true,HKG,Asia Pacific,Hong Kong,37,7.34
47.243.173.187,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,7.33
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,190,7.33
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,70,7.32
8.219.5.10,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.32
47.236.237.90,8443,8443,true,SIN,Asia Pacific,Singapore,68,7.31
47.76.204.76,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.31
8.219.189.143,8443,8443,true,SIN,Asia Pacific,Singapore,37,7.31
47.236.75.113,2053,2053,true,SIN,Asia Pacific,Singapore,102,7.31
8.222.150.197,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.29
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,98,7.29
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,69,7.29
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,7.29
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,7.28
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,16,7.28
8.219.248.47,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.27
47.242.17.250,2096,2096,true,HKG,Asia Pacific,Hong Kong,72,7.27
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,30,7.27
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,43,7.27
47.236.121.23,2053,2053,true,SIN,Asia Pacific,Singapore,77,7.27
8.217.207.60,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,7.26
47.236.164.215,2087,2087,true,SIN,Asia Pacific,Singapore,51,7.26
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,18,7.26
8.222.162.45,2082,2082,false,SIN,Asia Pacific,Singapore,33,7.26
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,7.26
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,48,7.25
8.210.245.224,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,7.25
8.210.174.156,80,80,false,HKG,Asia Pacific,Hong Kong,45,7.25
8.219.1.92,2095,2095,false,SIN,Asia Pacific,Singapore,7,7.25
8.210.65.1,443,443,true,HKG,Asia Pacific,Hong Kong,55,7.25
8.217.145.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,7.24
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,7.23
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,97,7.23
8.222.156.242,2095,2095,false,SIN,Asia Pacific,Singapore,12,7.22
8.222.181.117,8080,8080,false,SIN,Asia Pacific,Singapore,29,7.22
47.236.174.206,2083,2083,true,SIN,Asia Pacific,Singapore,66,7.21
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,85,7.21
8.217.159.210,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,7.21
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,20,7.21
47.242.174.27,80,80,false,HKG,Asia Pacific,Hong Kong,86,7.21
47.76.33.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,7.21
8.210.207.214,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,7.20
8.222.191.138,2082,2082,false,SIN,Asia Pacific,Singapore,3,7.20
47.76.159.146,2083,2083,true,HKG,Asia Pacific,Hong Kong,81,7.19
47.243.42.219,8880,8880,false,HKG,Asia Pacific,Hong Kong,35,7.19
8.219.6.150,8880,8880,false,SIN,Asia Pacific,Singapore,25,7.19
47.236.169.141,2096,2096,true,SIN,Asia Pacific,Singapore,90,7.19
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.19
47.237.86.185,80,80,false,SIN,Asia Pacific,Singapore,33,7.18
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,74,7.17
8.219.210.64,2095,2095,false,SIN,Asia Pacific,Singapore,15,7.17
47.76.33.40,8880,8880,false,HKG,Asia Pacific,Hong Kong,99,7.17
47.242.17.250,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,7.17
8.222.214.231,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.16
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.16
8.222.193.65,443,443,true,SIN,Asia Pacific,Singapore,85,7.16
47.243.86.79,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.16
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,55,7.16
8.218.8.142,8443,8443,true,HKG,Asia Pacific,Hong Kong,108,7.15
47.243.42.219,2083,2083,true,HKG,Asia Pacific,Hong Kong,93,7.15
8.222.184.198,2096,2096,true,SIN,Asia Pacific,Singapore,56,7.15
8.210.245.224,2052,2052,false,HKG,Asia Pacific,Hong Kong,61,7.14
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,10,7.14
8.219.177.205,2053,2053,true,SIN,Asia Pacific,Singapore,239,7.14
8.219.51.211,80,80,false,SIN,Asia Pacific,Singapore,2,7.14
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,7.13
8.210.245.224,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,7.13
47.236.180.51,2086,2086,false,SIN,Asia Pacific,Singapore,14,7.12
8.219.50.180,2096,2096,true,SIN,Asia Pacific,Singapore,46,7.12
8.217.121.207,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,7.12
8.217.121.207,2086,2086,false,HKG,Asia Pacific,Hong Kong,47,7.11
47.243.91.58,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,7.11
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,49,7.11
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,7.11
8.210.101.157,2083,2083,true,HKG,Asia Pacific,Hong Kong,59,7.10
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,16,7.10
47.76.33.40,80,80,false,HKG,Asia Pacific,Hong Kong,40,7.10
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,48,7.10
47.237.11.182,2052,2052,false,SIN,Asia Pacific,Singapore,10,7.10
8.210.119.11,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,7.10
8.222.136.247,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.10
8.218.181.189,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,7.09
8.218.18.132,2053,2053,true,HKG,Asia Pacific,Hong Kong,93,7.09
8.218.22.210,2053,2053,true,HKG,Asia Pacific,Hong Kong,57,7.08
8.218.18.235,2087,2087,true,HKG,Asia Pacific,Hong Kong,43,7.08
8.217.250.5,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.08
47.236.164.215,2052,2052,false,SIN,Asia Pacific,Singapore,15,7.07
47.236.167.231,2096,2096,true,SIN,Asia Pacific,Singapore,81,7.07
8.218.126.53,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.07
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,57,7.06
47.242.176.237,80,80,false,HKG,Asia Pacific,Hong Kong,39,7.06
8.217.250.5,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,7.06
47.242.36.78,2095,2095,false,HKG,Asia Pacific,Hong Kong,41,7.05
8.217.193.25,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,7.05
8.217.85.14,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,7.05
47.242.252.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,7.04
47.243.67.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,68,7.04
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,87,7.04
47.236.165.25,8080,8080,false,SIN,Asia Pacific,Singapore,13,7.04
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,7.04
47.237.84.173,2082,2082,false,SIN,Asia Pacific,Singapore,45,7.03
8.222.191.138,80,80,false,SIN,Asia Pacific,Singapore,4,7.03
8.219.193.202,2096,2096,true,SIN,Asia Pacific,Singapore,165,7.03
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,7.03
47.242.54.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,7.03
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,27,7.03
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,35,7.03
8.218.201.73,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,7.02
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,7.02
8.218.222.36,80,80,false,HKG,Asia Pacific,Hong Kong,71,7.02
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,7.02
47.236.104.11,2053,2053,true,SIN,Asia Pacific,Singapore,54,7.01
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,82,7.01
47.237.86.185,2053,2053,true,SIN,Asia Pacific,Singapore,146,7.01
8.222.222.64,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,20,7.00
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.00
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,17,7.00
8.219.5.10,2083,2083,true,SIN,Asia Pacific,Singapore,124,7.00
47.237.95.146,2086,2086,false,SIN,Asia Pacific,Singapore,19,7.00
8.222.215.228,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.00
8.210.21.65,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,7.00
8.218.143.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,6.99
8.210.203.7,2053,2053,true,HKG,Asia Pacific,Hong Kong,38,6.99
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,38,6.98
8.218.204.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,6.98
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,75,6.98
47.236.5.223,8443,8443,true,SIN,Asia Pacific,Singapore,64,6.98
8.218.136.25,8080,8080,false,HKG,Asia Pacific,Hong Kong,55,6.98
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,79,6.97
8.218.53.110,2087,2087,true,HKG,Asia Pacific,Hong Kong,49,6.97
47.236.118.216,2052,2052,false,SIN,Asia Pacific,Singapore,8,6.96
47.242.155.183,2082,2082,false,HKG,Asia Pacific,Hong Kong,34,6.96
8.210.192.93,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,6.96
47.237.95.140,2052,2052,false,SIN,Asia Pacific,Singapore,26,6.96
47.236.167.231,2052,2052,false,SIN,Asia Pacific,Singapore,24,6.96
8.222.156.242,2082,2082,false,SIN,Asia Pacific,Singapore,18,6.95
47.236.168.17,8880,8880,false,SIN,Asia Pacific,Singapore,14,6.95
8.210.245.224,80,80,false,HKG,Asia Pacific,Hong Kong,41,6.95
47.242.59.216,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,6.95
8.218.142.253,8080,8080,false,HKG,Asia Pacific,Hong Kong,84,6.94
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,73,6.94
8.218.18.132,2095,2095,false,HKG,Asia Pacific,Hong Kong,71,6.94
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,57,6.94
47.237.94.140,8880,8880,false,SIN,Asia Pacific,Singapore,23,6.94
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,48,6.93
8.217.221.165,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,6.93
47.237.95.140,8443,8443,true,SIN,Asia Pacific,Singapore,78,6.93
47.237.8.82,2095,2095,false,SIN,Asia Pacific,Singapore,8,6.92
8.222.162.45,2052,2052,false,SIN,Asia Pacific,Singapore,33,6.92
8.222.134.170,80,80,false,SIN,Asia Pacific,Singapore,22,6.91
47.236.170.225,2053,2053,true,SIN,Asia Pacific,Singapore,55,6.91
8.217.251.62,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,6.91
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,6.91
8.222.174.108,80,80,false,SIN,Asia Pacific,Singapore,20,6.91
8.222.156.242,2053,2053,true,SIN,Asia Pacific,Singapore,81,6.90
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,13,6.90
8.217.232.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,6.90
47.236.254.120,80,80,false,SIN,Asia Pacific,Singapore,9,6.90
47.236.171.205,2053,2053,true,SIN,Asia Pacific,Singapore,128,6.90
47.76.32.108,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,6.89
8.217.149.28,80,80,false,HKG,Asia Pacific,Hong Kong,47,6.89
47.236.168.17,2087,2087,true,SIN,Asia Pacific,Singapore,42,6.89
8.210.207.214,2086,2086,false,HKG,Asia Pacific,Hong Kong,57,6.89
8.218.243.95,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,6.89
47.242.36.78,8080,8080,false,HKG,Asia Pacific,Hong Kong,64,6.88
47.242.252.237,2086,2086,false,HKG,Asia Pacific,Hong Kong,42,6.88
8.210.174.156,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,6.87
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,41,6.87
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,58,6.87
8.210.65.1,80,80,false,HKG,Asia Pacific,Hong Kong,42,6.87
47.236.172.95,2096,2096,true,SIN,Asia Pacific,Singapore,52,6.87
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,35,6.87
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,6.86
8.222.181.117,2087,2087,true,SIN,Asia Pacific,Singapore,37,6.86
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,4,6.86
8.222.165.117,8443,8443,true,SIN,Asia Pacific,Singapore,41,6.86
8.217.164.10,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,6.86
47.243.139.243,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,6.85
47.243.173.187,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,6.85
47.236.75.113,2095,2095,false,SIN,Asia Pacific,Singapore,30,6.84
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,31,6.83
47.236.144.208,2086,2086,false,SIN,Asia Pacific,Singapore,38,6.83
8.222.208.38,2086,2086,false,SIN,Asia Pacific,Singapore,6,6.82
47.242.176.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,103,6.82
8.217.221.165,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,6.82
8.222.191.138,8080,8080,false,SIN,Asia Pacific,Singapore,4,6.81
47.236.172.71,2086,2086,false,SIN,Asia Pacific,Singapore,8,6.81
8.210.203.7,2086,2086,false,HKG,Asia Pacific,Hong Kong,61,6.81
8.219.201.245,2096,2096,true,SIN,Asia Pacific,Singapore,120,6.81
8.222.136.247,2083,2083,true,SIN,Asia Pacific,Singapore,59,6.80
8.219.0.162,2083,2083,true,SIN,Asia Pacific,Singapore,103,6.80
8.217.164.10,2086,2086,false,HKG,Asia Pacific,Hong Kong,54,6.80
47.242.36.78,2052,2052,false,HKG,Asia Pacific,Hong Kong,62,6.80
47.237.11.182,2087,2087,true,SIN,Asia Pacific,Singapore,55,6.80
47.236.172.95,80,80,false,SIN,Asia Pacific,Singapore,22,6.79
47.236.17.193,2096,2096,true,SIN,Asia Pacific,Singapore,92,6.79
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,6.79
8.210.107.246,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,6.79
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,70,6.79
47.237.86.185,2096,2096,true,SIN,Asia Pacific,Singapore,55,6.78
8.210.107.246,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,6.78
8.217.49.34,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,6.77
47.236.172.95,8443,8443,true,SIN,Asia Pacific,Singapore,90,6.77
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,79,6.77
8.219.50.180,2087,2087,true,SIN,Asia Pacific,Singapore,70,6.77
8.218.85.128,8880,8880,false,HKG,Asia Pacific,Hong Kong,69,6.77
8.219.42.72,2086,2086,false,SIN,Asia Pacific,Singapore,17,6.76
47.242.59.216,2086,2086,false,HKG,Asia Pacific,Hong Kong,45,6.76
8.222.183.242,2053,2053,true,SIN,Asia Pacific,Singapore,39,6.76
47.242.234.127,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,6.75
47.76.49.246,2095,2095,false,HKG,Asia Pacific,Hong Kong,56,6.75
47.237.11.182,8880,8880,false,SIN,Asia Pacific,Singapore,24,6.75
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,23,6.74
8.222.180.86,8443,8443,true,SIN,Asia Pacific,Singapore,35,6.74
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,79,6.74
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,12,6.74
8.219.60.54,2086,2086,false,SIN,Asia Pacific,Singapore,3,6.74
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,56,6.74
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,6.73
47.237.14.220,80,80,false,SIN,Asia Pacific,Singapore,42,6.73
8.218.48.92,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,6.73
47.236.5.223,2082,2082,false,SIN,Asia Pacific,Singapore,42,6.73
8.219.11.158,2095,2095,false,SIN,Asia Pacific,Singapore,21,6.73
47.76.77.103,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,6.73
8.219.174.213,2083,2083,true,SIN,Asia Pacific,Singapore,96,6.73
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,19,6.73
47.243.169.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,66,6.72
