IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,30,8.77
47.237.95.146,8880,8880,false,SIN,Asia Pacific,Singapore,17,8.75
8.219.193.202,2086,2086,false,SIN,Asia Pacific,Singapore,19,8.75
47.236.144.156,2052,2052,false,SIN,Asia Pacific,Singapore,18,8.74
47.243.169.63,2083,2083,true,HKG,Asia Pacific,Hong Kong,97,8.74
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,28,8.73
8.222.165.117,8443,8443,true,SIN,Asia Pacific,Singapore,70,8.73
47.76.204.76,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,8.73
8.219.193.202,8880,8880,false,SIN,Asia Pacific,Singapore,9,8.72
8.219.229.190,2086,2086,false,SIN,Asia Pacific,Singapore,70,8.72
47.236.75.113,2087,2087,true,SIN,Asia Pacific,Singapore,75,8.72
8.219.106.156,2087,2087,true,SIN,Asia Pacific,Singapore,70,8.72
8.217.159.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,8.71
47.243.91.58,80,80,false,HKG,Asia Pacific,Hong Kong,75,8.70
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,57,8.70
8.222.180.86,2082,2082,false,SIN,Asia Pacific,Singapore,18,8.70
47.236.166.131,8443,8443,true,SIN,Asia Pacific,Singapore,119,8.69
8.219.93.5,2053,2053,true,SIN,Asia Pacific,Singapore,55,8.69
47.236.144.156,2053,2053,true,SIN,Asia Pacific,Singapore,98,8.68
47.236.171.205,2087,2087,true,SIN,Asia Pacific,Singapore,56,8.67
8.219.5.10,2052,2052,false,SIN,Asia Pacific,Singapore,2,8.66
47.236.144.208,2053,2053,true,SIN,Asia Pacific,Singapore,113,8.66
8.219.199.220,2087,2087,true,SIN,Asia Pacific,Singapore,109,8.66
47.242.79.71,2086,2086,false,HKG,Asia Pacific,Hong Kong,35,8.66
8.219.132.64,8080,8080,false,SIN,Asia Pacific,Singapore,7,8.66
8.219.198.139,8443,8443,true,SIN,Asia Pacific,Singapore,82,8.66
8.219.210.57,80,80,false,SIN,Asia Pacific,Singapore,42,8.66
47.237.84.173,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.66
8.222.164.209,80,80,false,SIN,Asia Pacific,Singapore,8,8.65
8.222.237.131,80,80,false,SIN,Asia Pacific,Singapore,36,8.65
8.219.1.92,2086,2086,false,SIN,Asia Pacific,Singapore,4,8.64
8.219.147.58,8443,8443,true,SIN,Asia Pacific,Singapore,94,8.63
8.218.122.55,2095,2095,false,HKG,Asia Pacific,Hong Kong,37,8.63
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,8.62
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,89,8.62
8.219.191.110,2083,2083,true,SIN,Asia Pacific,Singapore,46,8.62
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,8.62
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,19,8.61
8.219.237.250,80,80,false,SIN,Asia Pacific,Singapore,15,8.61
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,8.61
8.219.237.250,2082,2082,false,SIN,Asia Pacific,Singapore,57,8.61
8.219.50.180,80,80,false,SIN,Asia Pacific,Singapore,9,8.60
47.243.42.219,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,8.60
47.243.67.28,80,80,false,HKG,Asia Pacific,Hong Kong,40,8.60
8.210.66.190,2095,2095,false,HKG,Asia Pacific,Hong Kong,50,8.60
47.236.237.90,2083,2083,true,SIN,Asia Pacific,Singapore,44,8.60
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,49,8.59
8.219.163.195,2086,2086,false,SIN,Asia Pacific,Singapore,7,8.58
8.218.188.129,8443,8443,true,HKG,Asia Pacific,Hong Kong,80,8.58
47.236.102.102,2096,2096,true,SIN,Asia Pacific,Singapore,59,8.57
8.222.183.242,2095,2095,false,SIN,Asia Pacific,Singapore,13,8.57
47.236.93.176,8880,8880,false,SIN,Asia Pacific,Singapore,16,8.57
8.218.146.204,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,8.57
8.222.146.222,2096,2096,true,SIN,Asia Pacific,Singapore,61,8.57
8.219.210.64,2086,2086,false,SIN,Asia Pacific,Singapore,30,8.56
8.222.179.231,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.56
47.236.164.215,2082,2082,false,SIN,Asia Pacific,Singapore,18,8.56
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,40,8.55
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,8.55
47.236.166.131,2083,2083,true,SIN,Asia Pacific,Singapore,63,8.55
47.236.146.249,80,80,false,SIN,Asia Pacific,Singapore,34,8.55
8.222.160.176,2086,2086,false,SIN,Asia Pacific,Singapore,13,8.54
8.219.235.164,2052,2052,false,SIN,Asia Pacific,Singapore,36,8.53
8.219.87.30,2082,2082,false,SIN,Asia Pacific,Singapore,26,8.53
8.219.210.64,2083,2083,true,SIN,Asia Pacific,Singapore,49,8.53
47.237.10.1,2095,2095,false,SIN,Asia Pacific,Singapore,27,8.52
47.236.172.71,2087,2087,true,SIN,Asia Pacific,Singapore,65,8.52
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,10,8.51
8.219.201.8,2096,2096,true,SIN,Asia Pacific,Singapore,32,8.51
8.219.201.8,8443,8443,true,SIN,Asia Pacific,Singapore,59,8.50
8.222.164.209,80,80,false,SIN,Asia Pacific,Singapore,11,8.49
47.236.170.225,2096,2096,true,SIN,Asia Pacific,Singapore,123,8.47
47.236.102.102,2082,2082,false,SIN,Asia Pacific,Singapore,23,8.47
8.219.114.201,2082,2082,false,SIN,Asia Pacific,Singapore,16,8.46
8.218.8.142,8880,8880,false,HKG,Asia Pacific,Hong Kong,49,8.46
8.217.239.116,2096,2096,true,HKG,Asia Pacific,Hong Kong,84,8.46
47.237.100.206,2095,2095,false,SIN,Asia Pacific,Singapore,16,8.46
47.76.204.76,8080,8080,false,HKG,Asia Pacific,Hong Kong,79,8.46
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,8.46
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,8.46
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,17,8.45
8.219.83.201,8080,8080,false,SIN,Asia Pacific,Singapore,8,8.45
47.237.95.13,2096,2096,true,SIN,Asia Pacific,Singapore,80,8.45
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,25,8.45
8.218.8.142,2052,2052,false,HKG,Asia Pacific,Hong Kong,43,8.44
8.218.142.253,2052,2052,false,HKG,Asia Pacific,Hong Kong,45,8.44
8.219.240.160,2053,2053,true,SIN,Asia Pacific,Singapore,106,8.43
8.222.208.38,8880,8880,false,SIN,Asia Pacific,Singapore,10,8.43
8.219.235.164,2083,2083,true,SIN,Asia Pacific,Singapore,38,8.43
8.218.65.237,2082,2082,false,HKG,Asia Pacific,Hong Kong,58,8.43
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,27,8.43
8.222.208.38,8443,8443,true,SIN,Asia Pacific,Singapore,72,8.42
8.218.11.90,8080,8080,false,HKG,Asia Pacific,Hong Kong,80,8.42
8.217.159.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,8.42
8.210.39.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,8.42
8.210.119.11,2087,2087,true,HKG,Asia Pacific,Hong Kong,68,8.41
47.236.158.158,2086,2086,false,SIN,Asia Pacific,Singapore,19,8.41
47.236.166.131,8443,8443,true,SIN,Asia Pacific,Singapore,66,8.40
47.237.86.185,8080,8080,false,SIN,Asia Pacific,Singapore,26,8.40
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,70,8.39
47.243.42.219,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,8.39
8.219.191.110,2052,2052,false,SIN,Asia Pacific,Singapore,41,8.38
8.219.50.180,2082,2082,false,SIN,Asia Pacific,Singapore,6,8.38
8.210.39.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,8.38
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,22,8.37
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,115,8.37
8.219.6.150,2086,2086,false,SIN,Asia Pacific,Singapore,13,8.35
47.236.130.95,2087,2087,true,SIN,Asia Pacific,Singapore,104,8.34
47.243.206.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,8.34
47.236.169.164,8080,8080,false,SIN,Asia Pacific,Singapore,12,8.33
8.218.53.110,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,8.33
8.218.2.181,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,8.33
8.219.99.169,2087,2087,true,SIN,Asia Pacific,Singapore,110,8.33
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,2,8.33
47.76.159.146,8443,8443,true,HKG,Asia Pacific,Hong Kong,123,8.33
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,9,8.33
8.218.201.73,2087,2087,true,HKG,Asia Pacific,Hong Kong,44,8.33
8.222.244.192,2052,2052,false,SIN,Asia Pacific,Singapore,14,8.33
8.219.84.214,2052,2052,false,SIN,Asia Pacific,Singapore,14,8.32
47.236.253.41,2087,2087,true,SIN,Asia Pacific,Singapore,68,8.31
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,17,8.30
47.236.171.205,8080,8080,false,SIN,Asia Pacific,Singapore,10,8.30
8.217.251.62,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,8.30
8.222.144.50,2087,2087,true,SIN,Asia Pacific,Singapore,54,8.30
8.219.104.37,2096,2096,true,SIN,Asia Pacific,Singapore,62,8.30
8.218.143.10,80,80,false,HKG,Asia Pacific,Hong Kong,43,8.28
47.237.14.220,80,80,false,SIN,Asia Pacific,Singapore,25,8.28
47.236.144.196,8443,8443,true,SIN,Asia Pacific,Singapore,74,8.28
8.218.11.90,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,8.28
8.210.100.23,80,80,false,HKG,Asia Pacific,Hong Kong,37,8.28
8.218.18.235,80,80,false,HKG,Asia Pacific,Hong Kong,68,8.27
47.242.17.250,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,8.27
8.219.60.54,2096,2096,true,SIN,Asia Pacific,Singapore,89,8.27
8.219.5.10,2087,2087,true,SIN,Asia Pacific,Singapore,144,8.27
47.236.83.239,2095,2095,false,SIN,Asia Pacific,Singapore,24,8.26
47.242.252.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,8.25
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,20,8.25
8.222.146.222,2083,2083,true,SIN,Asia Pacific,Singapore,80,8.25
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,98,8.24
8.219.99.169,2082,2082,false,SIN,Asia Pacific,Singapore,29,8.24
8.219.220.88,80,80,false,SIN,Asia Pacific,Singapore,26,8.24
47.243.74.220,80,80,false,HKG,Asia Pacific,Hong Kong,46,8.24
47.236.171.205,2053,2053,true,SIN,Asia Pacific,Singapore,84,8.23
8.222.179.231,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.23
8.219.4.122,2083,2083,true,SIN,Asia Pacific,Singapore,58,8.23
8.222.208.38,2053,2053,true,SIN,Asia Pacific,Singapore,80,8.23
8.219.177.205,2095,2095,false,SIN,Asia Pacific,Singapore,13,8.23
8.210.156.6,2052,2052,false,HKG,Asia Pacific,Hong Kong,51,8.22
8.218.48.92,80,80,false,HKG,Asia Pacific,Hong Kong,46,8.22
8.219.77.222,2087,2087,true,SIN,Asia Pacific,Singapore,37,8.20
8.222.180.86,2087,2087,true,SIN,Asia Pacific,Singapore,71,8.20
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,96,8.20
8.217.250.222,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,8.20
8.222.249.190,80,80,false,SIN,Asia Pacific,Singapore,4,8.19
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,61,8.19
8.218.18.235,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,8.19
8.218.207.169,2052,2052,false,HKG,Asia Pacific,Hong Kong,52,8.18
47.236.87.246,2086,2086,false,SIN,Asia Pacific,Singapore,32,8.18
47.236.169.164,2083,2083,true,SIN,Asia Pacific,Singapore,64,8.18
8.219.240.160,8080,8080,false,SIN,Asia Pacific,Singapore,12,8.18
47.236.180.51,8880,8880,false,SIN,Asia Pacific,Singapore,14,8.17
8.219.83.71,2053,2053,true,SIN,Asia Pacific,Singapore,84,8.17
47.237.81.112,2053,2053,true,SIN,Asia Pacific,Singapore,101,8.16
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,50,8.16
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,45,8.16
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,45,8.16
8.218.126.53,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,8.15
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,95,8.15
8.219.103.65,2082,2082,false,SIN,Asia Pacific,Singapore,16,8.15
8.219.222.98,2082,2082,false,SIN,Asia Pacific,Singapore,11,8.15
8.219.6.150,2096,2096,true,SIN,Asia Pacific,Singapore,27,8.14
47.243.91.58,2095,2095,false,HKG,Asia Pacific,Hong Kong,42,8.14
8.218.65.237,8080,8080,false,HKG,Asia Pacific,Hong Kong,50,8.13
8.219.191.40,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.13
8.219.98.13,8880,8880,false,SIN,Asia Pacific,Singapore,27,8.13
8.210.66.190,2082,2082,false,HKG,Asia Pacific,Hong Kong,48,8.12
8.218.211.17,80,80,false,HKG,Asia Pacific,Hong Kong,81,8.12
8.219.198.139,80,80,false,SIN,Asia Pacific,Singapore,8,8.12
47.236.87.246,2052,2052,false,SIN,Asia Pacific,Singapore,21,8.12
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,82,8.12
47.236.164.215,8880,8880,false,SIN,Asia Pacific,Singapore,10,8.12
47.237.14.220,2082,2082,false,SIN,Asia Pacific,Singapore,12,8.11
8.218.74.119,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,8.11
8.219.240.160,80,80,false,SIN,Asia Pacific,Singapore,21,8.11
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,60,8.11
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,7,8.11
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,7,8.11
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,61,8.11
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,8.11
8.219.42.72,8080,8080,false,SIN,Asia Pacific,Singapore,14,8.10
8.219.200.145,2053,2053,true,SIN,Asia Pacific,Singapore,58,8.10
47.236.172.71,2053,2053,true,SIN,Asia Pacific,Singapore,88,8.10
8.219.194.170,2082,2082,false,SIN,Asia Pacific,Singapore,28,8.09
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,67,8.08
47.237.14.220,2096,2096,true,SIN,Asia Pacific,Singapore,77,8.08
8.219.98.13,8080,8080,false,SIN,Asia Pacific,Singapore,42,8.07
8.219.51.211,2082,2082,false,SIN,Asia Pacific,Singapore,32,8.07
8.210.55.134,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,8.07
8.219.174.213,2053,2053,true,SIN,Asia Pacific,Singapore,41,8.06
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,27,8.06
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,68,8.06
47.243.203.119,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,8.05
8.219.132.64,8880,8880,false,SIN,Asia Pacific,Singapore,21,8.04
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,15,8.04
8.222.179.231,2086,2086,false,SIN,Asia Pacific,Singapore,24,8.04
8.219.248.47,2053,2053,true,SIN,Asia Pacific,Singapore,63,8.03
47.236.123.133,2082,2082,false,SIN,Asia Pacific,Singapore,9,8.03
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,37,8.03
8.218.122.55,80,80,false,HKG,Asia Pacific,Hong Kong,57,8.03
8.219.11.158,2082,2082,false,SIN,Asia Pacific,Singapore,7,8.03
8.219.142.191,2087,2087,true,SIN,Asia Pacific,Singapore,153,8.02
8.219.147.58,2096,2096,true,SIN,Asia Pacific,Singapore,26,8.00
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,19,8.00
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,60,8.00
8.218.22.210,8443,8443,true,HKG,Asia Pacific,Hong Kong,60,7.99
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,25,7.99
8.219.113.232,2086,2086,false,SIN,Asia Pacific,Singapore,20,7.99
47.236.17.193,2083,2083,true,SIN,Asia Pacific,Singapore,50,7.99
8.218.211.17,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,7.99
47.236.180.51,80,80,false,SIN,Asia Pacific,Singapore,28,7.99
8.219.174.213,2095,2095,false,SIN,Asia Pacific,Singapore,20,7.98
8.222.160.176,8880,8880,false,SIN,Asia Pacific,Singapore,10,7.97
8.218.188.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,110,7.97
47.76.80.72,80,80,false,HKG,Asia Pacific,Hong Kong,50,7.97
8.219.209.14,2052,2052,false,SIN,Asia Pacific,Singapore,25,7.97
8.217.232.246,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,7.96
47.243.42.219,2082,2082,false,HKG,Asia Pacific,Hong Kong,80,7.96
47.236.172.71,8443,8443,true,SIN,Asia Pacific,Singapore,62,7.96
47.243.139.243,2052,2052,false,HKG,Asia Pacific,Hong Kong,39,7.96
8.219.60.54,2053,2053,true,SIN,Asia Pacific,Singapore,76,7.96
8.218.155.238,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,7.95
8.222.249.190,2095,2095,false,SIN,Asia Pacific,Singapore,4,7.95
47.242.171.94,8080,8080,false,HKG,Asia Pacific,Hong Kong,54,7.95
8.219.193.202,2052,2052,false,SIN,Asia Pacific,Singapore,29,7.94
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,7.94
8.219.201.8,8880,8880,false,SIN,Asia Pacific,Singapore,4,7.93
8.218.52.115,2082,2082,false,HKG,Asia Pacific,Hong Kong,75,7.93
8.210.107.246,80,80,false,HKG,Asia Pacific,Hong Kong,44,7.93
47.76.204.76,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,7.93
8.222.183.242,8443,8443,true,SIN,Asia Pacific,Singapore,19,7.92
8.219.11.158,8443,8443,true,SIN,Asia Pacific,Singapore,46,7.92
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,36,7.91
47.236.150.13,2053,2053,true,SIN,Asia Pacific,Singapore,75,7.91
8.222.249.190,2086,2086,false,SIN,Asia Pacific,Singapore,21,7.91
8.219.42.72,443,443,true,SIN,Asia Pacific,Singapore,49,7.90
8.217.85.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,80,7.89
8.219.42.72,2095,2095,false,SIN,Asia Pacific,Singapore,8,7.88
8.210.119.11,80,80,false,HKG,Asia Pacific,Hong Kong,66,7.88
47.243.107.148,2082,2082,false,HKG,Asia Pacific,Hong Kong,37,7.87
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,94,7.87
47.243.183.127,2082,2082,false,HKG,Asia Pacific,Hong Kong,78,7.87
8.210.55.134,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,7.87
8.222.191.138,2087,2087,true,SIN,Asia Pacific,Singapore,75,7.87
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,26,7.86
8.218.65.237,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,7.86
47.236.97.90,2083,2083,true,SIN,Asia Pacific,Singapore,87,7.86
47.236.169.164,80,80,false,SIN,Asia Pacific,Singapore,16,7.86
8.219.201.245,2082,2082,false,SIN,Asia Pacific,Singapore,16,7.86
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,6,7.85
47.236.102.102,2086,2086,false,SIN,Asia Pacific,Singapore,31,7.85
47.236.166.131,2095,2095,false,SIN,Asia Pacific,Singapore,17,7.85
47.243.234.9,2096,2096,true,HKG,Asia Pacific,Hong Kong,73,7.84
8.218.207.169,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,7.84
8.222.180.86,2053,2053,true,SIN,Asia Pacific,Singapore,41,7.84
47.76.146.1,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,7.83
8.219.142.191,2096,2096,true,SIN,Asia Pacific,Singapore,63,7.83
8.218.65.237,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,7.83
8.210.3.24,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,7.83
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,74,7.82
8.219.1.92,2087,2087,true,SIN,Asia Pacific,Singapore,107,7.82
47.236.117.48,2053,2053,true,SIN,Asia Pacific,Singapore,62,7.82
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,63,7.82
8.219.1.92,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.82
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,12,7.82
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,65,7.81
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,7.81
47.243.139.85,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,7.81
47.236.172.95,2083,2083,true,SIN,Asia Pacific,Singapore,54,7.80
8.218.8.142,80,80,false,HKG,Asia Pacific,Hong Kong,43,7.80
8.218.204.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,41,7.79
8.219.11.158,2086,2086,false,SIN,Asia Pacific,Singapore,3,7.79
47.242.17.250,2052,2052,false,HKG,Asia Pacific,Hong Kong,41,7.79
47.236.253.41,8080,8080,false,SIN,Asia Pacific,Singapore,19,7.79
8.217.250.5,2053,2053,true,HKG,Asia Pacific,Hong Kong,61,7.79
47.242.36.78,2083,2083,true,HKG,Asia Pacific,Hong Kong,95,7.79
8.218.126.53,8880,8880,false,HKG,Asia Pacific,Hong Kong,39,7.77
47.237.10.1,8080,8080,false,SIN,Asia Pacific,Singapore,10,7.77
8.219.111.175,2082,2082,false,SIN,Asia Pacific,Singapore,8,7.76
8.219.198.139,2087,2087,true,SIN,Asia Pacific,Singapore,81,7.76
8.218.181.189,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,7.76
8.217.159.210,80,80,false,HKG,Asia Pacific,Hong Kong,38,7.76
8.217.250.222,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,7.75
47.236.102.102,8443,8443,true,SIN,Asia Pacific,Singapore,91,7.74
8.219.110.81,2096,2096,true,SIN,Asia Pacific,Singapore,52,7.74
8.222.179.231,2087,2087,true,SIN,Asia Pacific,Singapore,53,7.74
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,10,7.73
47.237.8.82,8080,8080,false,SIN,Asia Pacific,Singapore,38,7.73
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,20,7.72
8.219.5.10,8880,8880,false,SIN,Asia Pacific,Singapore,12,7.72
47.236.123.133,8880,8880,false,SIN,Asia Pacific,Singapore,28,7.71
47.237.95.146,8080,8080,false,SIN,Asia Pacific,Singapore,10,7.71
8.219.5.10,2086,2086,false,SIN,Asia Pacific,Singapore,23,7.70
47.237.100.206,2086,2086,false,SIN,Asia Pacific,Singapore,371,7.70
8.217.193.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,48,7.70
8.222.156.242,8443,8443,true,SIN,Asia Pacific,Singapore,67,7.70
8.222.249.190,2087,2087,true,SIN,Asia Pacific,Singapore,17,7.70
8.219.84.214,8080,8080,false,SIN,Asia Pacific,Singapore,8,7.69
8.222.164.209,2052,2052,false,SIN,Asia Pacific,Singapore,13,7.69
47.243.90.180,2095,2095,false,HKG,Asia Pacific,Hong Kong,44,7.69
47.237.11.182,8443,8443,true,SIN,Asia Pacific,Singapore,59,7.68
47.236.75.113,8080,8080,false,SIN,Asia Pacific,Singapore,25,7.67
8.217.145.40,2086,2086,false,HKG,Asia Pacific,Hong Kong,43,7.67
8.219.77.222,80,80,false,SIN,Asia Pacific,Singapore,18,7.67
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,12,7.67
8.222.137.192,2082,2082,false,SIN,Asia Pacific,Singapore,11,7.66
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,4,7.65
47.237.8.82,80,80,false,SIN,Asia Pacific,Singapore,31,7.65
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,66,7.65
47.237.81.112,2083,2083,true,SIN,Asia Pacific,Singapore,53,7.65
8.217.149.28,8080,8080,false,HKG,Asia Pacific,Hong Kong,47,7.64
8.222.180.86,2096,2096,true,SIN,Asia Pacific,Singapore,59,7.64
8.217.207.60,2053,2053,true,HKG,Asia Pacific,Hong Kong,81,7.64
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,65,7.64
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,22,7.63
8.218.136.25,2086,2086,false,HKG,Asia Pacific,Hong Kong,40,7.63
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,75,7.63
8.219.40.37,2087,2087,true,SIN,Asia Pacific,Singapore,46,7.63
47.76.204.76,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,7.63
8.219.84.214,2087,2087,true,SIN,Asia Pacific,Singapore,91,7.63
47.237.86.185,2082,2082,false,SIN,Asia Pacific,Singapore,314,7.62
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,6,7.62
8.219.84.214,2082,2082,false,SIN,Asia Pacific,Singapore,14,7.62
8.210.39.96,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,7.61
47.242.174.27,2095,2095,false,HKG,Asia Pacific,Hong Kong,38,7.61
8.217.149.28,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,7.60
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,54,7.59
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,61,7.59
8.217.248.220,2095,2095,false,HKG,Asia Pacific,Hong Kong,55,7.59
8.219.84.214,8880,8880,false,SIN,Asia Pacific,Singapore,26,7.59
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,105,7.59
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,7.59
47.243.206.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,45,7.58
47.237.10.1,2052,2052,false,SIN,Asia Pacific,Singapore,27,7.58
8.219.83.201,2095,2095,false,SIN,Asia Pacific,Singapore,19,7.58
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,7.58
8.219.170.232,2095,2095,false,SIN,Asia Pacific,Singapore,18,7.58
8.219.210.64,80,80,false,SIN,Asia Pacific,Singapore,13,7.58
8.218.146.204,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,7.57
47.236.254.120,2095,2095,false,SIN,Asia Pacific,Singapore,69,7.57
47.237.81.112,80,80,false,SIN,Asia Pacific,Singapore,17,7.57
47.236.118.216,2096,2096,true,SIN,Asia Pacific,Singapore,111,7.57
8.222.156.242,2086,2086,false,SIN,Asia Pacific,Singapore,11,7.57
8.219.0.162,2052,2052,false,SIN,Asia Pacific,Singapore,50,7.56
